treatment,group,image_number,cell_label,cell_area,granule_count,granules_per_area
GLU-20min,WT,2,83,53.33039999999999,0,0.0
GLU-20min,WT,2,85,149.4936,1,0.006689249573225878
GLU-20min,WT,2,86,126.5868,0,0.0
GLU-20min,WT,2,87,209.95199999999997,0,0.0
GLU-20min,WT,2,88,136.27439999999999,0,0.0
GLU-20min,WT,2,89,111.9096,0,0.0
GLU-20min,WT,2,91,99.9864,0,0.0
GLU-20min,WT,2,92,176.094,1,0.005678785194271242
GLU-20min,WT,2,93,166.8276,0,0.0
GLU-20min,WT,2,94,156.654,0,0.0
GLU-20min,WT,2,96,248.15159999999997,0,0.0
GLU-20min,WT,2,97,160.1532,0,0.0
GLU-20min,WT,2,98,97.5564,0,0.0
GLU-20min,WT,2,99,91.20599999999999,0,0.0
GLU-20min,WT,2,100,204.50879999999998,0,0.0
GLU-20min,WT,2,101,87.05879999999999,0,0.0
GLU-20min,WT,2,102,202.88879999999997,0,0.0
GLU-20min,WT,2,104,98.1396,3,0.030568700096597092
GLU-20min,WT,2,106,131.868,0,0.0
GLU-20min,WT,2,107,139.28759999999997,0,0.0
GLU-20min,WT,3,4,204.5736,3,0.014664648810990274
GLU-20min,WT,3,5,298.1124,4,0.013417757865825105
GLU-20min,WT,3,6,125.71199999999999,2,0.015909380170548555
GLU-20min,WT,3,7,130.6692,0,0.0
GLU-20min,WT,3,8,168.60959999999997,1,0.005930860401780208
GLU-20min,WT,3,9,113.91839999999999,1,0.008778213177151365
GLU-20min,WT,3,10,153.576,4,0.02604573631296557
GLU-20min,WT,3,11,147.8088,0,0.0
GLU-20min,WT,3,14,91.62719999999999,6,0.0654827387500655
GLU-20min,WT,3,15,179.72279999999998,4,0.022256497227953274
GLU-20min,WT,3,16,126.2952,1,0.00791795729370554
GLU-20min,WT,3,17,192.71519999999998,1,0.0051890042923443515
GLU-20min,WT,3,19,244.45799999999997,1,0.004090682243984652
GLU-20min,WT,3,20,117.77399999999999,0,0.0
GLU-20min,WT,3,21,85.9896,0,0.0
GLU-20min,WT,3,23,161.2224,0,0.0
GLU-20min,WT,3,24,152.70119999999997,0,0.0
GLU-20min,WT,3,25,134.3628,0,0.0
GLU-20min,WT,3,26,116.67239999999998,0,0.0
GLU-20min,WT,3,28,162.12959999999998,1,0.006167905182027218
GLU-20min,WT,3,29,95.7096,0,0.0
GLU-20min,WT,3,30,192.35879999999997,0,0.0
GLU-20min,WT,3,31,224.20799999999997,2,0.008920288303717978
GLU-20min,WT,3,32,198.09359999999998,4,0.02019247466854053
GLU-20min,WT,3,33,206.93879999999996,1,0.004832346568164115
GLU-20min,WT,3,34,109.25279999999998,0,0.0
GLU-20min,WT,3,35,168.31799999999998,5,0.02970567616060077
GLU-20min,WT,3,36,146.772,0,0.0
GLU-20min,WT,3,37,132.2892,0,0.0
GLU-20min,WT,3,38,282.042,0,0.0
GLU-20min,WT,3,39,145.02239999999998,3,0.020686459471088606
GLU-20min,WT,3,40,97.5564,2,0.02050096149509412
GLU-20min,WT,3,41,121.30559999999998,2,0.016487285005803525
GLU-20min,WT,3,42,158.59799999999998,0,0.0
GLU-20min,WT,3,44,239.04719999999998,0,0.0
GLU-20min,WT,3,45,225.60119999999998,0,0.0
GLU-20min,WT,3,46,180.8568,3,0.016587709171012648
GLU-20min,WT,3,47,109.80359999999999,0,0.0
GLU-20min,WT,3,48,292.44239999999996,0,0.0
GLU-20min,WT,3,49,122.27759999999998,0,0.0
GLU-20min,WT,3,52,152.7336,0,0.0
GLU-20min,WT,3,53,246.4992,0,0.0
GLU-20min,WT,3,54,149.94719999999998,0,0.0
GLU-20min,WT,3,55,165.3048,1,0.006049431111498275
GLU-20min,WT,3,56,202.8564,0,0.0
GLU-20min,WT,3,57,134.298,0,0.0
GLU-20min,WT,3,58,112.0716,1,0.008922867167061057
GLU-20min,WT,3,59,156.2652,1,0.006399377468559859
GLU-20min,WT,3,61,134.2008,0,0.0
GLU-20min,WT,3,62,192.5856,0,0.0
GLU-20min,WT,3,63,168.96599999999998,3,0.017755051312098293
GLU-20min,WT,3,64,172.72439999999997,0,0.0
GLU-20min,WT,3,65,141.102,0,0.0
GLU-20min,WT,3,66,106.30439999999999,1,0.00940694834832801
GLU-20min,WT,3,67,144.3096,0,0.0
GLU-20min,WT,3,68,135.5616,0,0.0
GLU-20min,WT,3,70,127.72079999999998,3,0.023488734802788586
GLU-20min,WT,3,71,156.32999999999998,0,0.0
GLU-20min,WT,3,72,142.56,0,0.0
GLU-20min,WT,3,73,159.44039999999998,0,0.0
GLU-20min,WT,3,75,106.27199999999999,0,0.0
GLU-20min,WT,3,76,186.3324,0,0.0
GLU-20min,WT,3,77,104.36039999999998,2,0.019164357361604597
GLU-20min,WT,3,79,181.7964,0,0.0
GLU-20min,WT,3,80,188.08199999999997,0,0.0
GLU-20min,WT,3,81,130.896,0,0.0
GLU-20min,WT,3,82,67.9752,2,0.02942249526297826
GLU-20min,WT,3,83,110.09519999999999,0,0.0
GLU-20min,WT,3,84,99.2088,1,0.010079750989831547
GLU-20min,WT,3,85,109.90079999999999,0,0.0
GLU-20min,WT,3,86,141.588,2,0.014125490860807414
GLU-20min,WT,3,87,159.7968,1,0.006257947593443674
GLU-20min,WT,3,89,173.27519999999998,2,0.011542332659261106
GLU-20min,WT,3,91,163.0368,1,0.006133584564957114
GLU-20min,WT,3,92,161.70839999999998,2,0.012367941306697737
GLU-20min,WT,3,93,127.3968,0,0.0
GLU-20min,WT,3,94,128.142,0,0.0
GLU-20min,WT,3,95,120.69,1,0.008285690612312536
GLU-20min,WT,3,96,46.364399999999996,0,0.0
GLU-20min,WT,3,97,155.71439999999998,2,0.012844027270438702
GLU-20min,WT,3,98,93.5064,1,0.010694455138899583
GLU-20min,WT,3,99,130.2804,0,0.0
GLU-20min,WT,3,101,158.1768,1,0.00632203964171737
GLU-20min,WT,3,102,93.2148,0,0.0
GLU-20min,WT,3,103,92.178,0,0.0
GLU-20min,WT,3,104,151.7616,0,0.0
GLU-20min,WT,3,105,118.1952,0,0.0
GLU-20min,WT,3,106,129.762,0,0.0
GLU-20min,WT,3,107,98.982,0,0.0
GLU-20min,WT,3,108,97.7184,0,0.0
GLU-20min,WT,3,109,121.1112,0,0.0
GLU-20min,WT,3,110,102.15719999999999,0,0.0
GLU-20min,WT,3,111,94.5756,0,0.0
GLU-20min,WT,3,112,182.15279999999998,0,0.0
GLU-20min,WT,3,113,87.90119999999999,0,0.0
GLU-20min,WT,3,115,70.9236,0,0.0
GLU-20min,WT,3,116,88.19279999999999,0,0.0
GLU-20min,WT,3,117,161.93519999999998,0,0.0
GLU-20min,WT,3,119,99.1764,1,0.010083043949971969
GLU-20min,WT,3,120,139.7736,2,0.014308853746344089
GLU-20min,WT,3,122,111.9096,1,0.008935783882705326
GLU-20min,WT,3,123,99.9864,1,0.010001360184985158
GLU-20min,WT,4,17,75.9132,1,0.013172939620513954
GLU-20min,WT,4,18,112.49279999999999,0,0.0
GLU-20min,WT,4,19,82.5876,4,0.04843342099782534
GLU-20min,WT,4,20,155.94119999999998,0,0.0
GLU-20min,WT,4,22,90.26639999999999,0,0.0
GLU-20min,WT,4,23,101.15279999999998,0,0.0
GLU-20min,WT,4,24,125.064,2,0.015991812192157617
GLU-20min,WT,4,25,114.40439999999998,2,0.017481845103859646
GLU-20min,WT,4,26,112.8168,1,0.008863928067450948
GLU-20min,WT,4,28,88.35479999999998,0,0.0
GLU-20min,WT,4,29,100.53719999999998,2,0.019893134083702354
GLU-20min,WT,4,30,90.46079999999999,2,0.022109024019243695
GLU-20min,WT,4,31,83.4624,0,0.0
GLU-20min,WT,4,32,95.83919999999999,0,0.0
GLU-20min,WT,4,33,109.02599999999998,1,0.009172124080494563
GLU-20min,WT,4,34,76.464,0,0.0
GLU-20min,WT,4,35,77.0148,0,0.0
GLU-20min,WT,4,36,140.0652,0,0.0
GLU-20min,WT,4,37,108.6696,0,0.0
GLU-20min,WT,4,39,124.44839999999999,0,0.0
GLU-20min,WT,4,40,109.2204,0,0.0
GLU-20min,WT,4,41,120.4632,0,0.0
GLU-20min,WT,4,42,101.73599999999999,0,0.0
GLU-20min,WT,4,43,190.7064,2,0.010487325018982058
GLU-20min,WT,4,44,87.4152,1,0.011439658091498961
GLU-20min,WT,4,47,32.238,2,0.06203858800173708
GLU-20min,WT,4,48,88.4844,1,0.011301427144219773
GLU-20min,WT,4,49,145.962,1,0.006851098231046437
GLU-20min,WT,4,50,38.6532,1,0.02587107923794149
GLU-20min,WT,4,51,115.50599999999999,0,0.0
GLU-20min,WT,4,52,128.4984,0,0.0
GLU-20min,WT,4,53,106.8552,0,0.0
GLU-20min,WT,4,54,136.33919999999998,0,0.0
GLU-20min,WT,4,56,121.56479999999999,0,0.0
GLU-20min,WT,4,57,115.8948,3,0.025885544476542517
GLU-20min,WT,4,58,130.41,0,0.0
GLU-20min,WT,4,59,112.0716,0,0.0
GLU-20min,WT,4,60,116.60759999999999,0,0.0
GLU-20min,WT,4,61,159.7644,0,0.0
GLU-20min,WT,4,62,127.17,0,0.0
GLU-20min,WT,4,64,105.85079999999999,0,0.0
GLU-20min,WT,4,65,108.86399999999999,0,0.0
GLU-20min,WT,4,67,127.332,0,0.0
GLU-20min,WT,4,68,106.14239999999998,0,0.0
GLU-20min,WT,4,69,93.2796,0,0.0
GLU-20min,WT,4,70,129.1788,0,0.0
GLU-20min,WT,4,71,75.16799999999999,2,0.0266070668369519
GLU-20min,WT,4,72,97.6212,2,0.02048735315689625
GLU-20min,WT,4,75,122.21279999999999,3,0.024547346922744594
GLU-20min,WT,4,76,93.8304,0,0.0
GLU-20min,WT,4,77,133.974,0,0.0
GLU-20min,WT,4,78,103.90679999999999,1,0.009624009208252012
GLU-20min,WT,4,79,102.90239999999999,2,0.019435892651677708
GLU-20min,WT,4,80,108.6696,0,0.0
GLU-20min,WT,4,81,139.5144,0,0.0
GLU-20min,WT,4,83,132.2892,3,0.022677588193140485
GLU-20min,WT,4,85,126.5868,1,0.007899717822079395
GLU-20min,WT,4,86,102.15719999999999,0,0.0
GLU-20min,WT,4,87,137.8944,0,0.0
GLU-20min,WT,4,89,126.94319999999999,0,0.0
GLU-20min,WT,4,90,111.87719999999999,0,0.0
GLU-20min,WT,4,91,124.99919999999999,0,0.0
GLU-20min,WT,4,92,94.64039999999999,2,0.021132624122467785
GLU-20min,WT,4,93,121.2084,0,0.0
GLU-20min,WT,4,94,141.03719999999998,1,0.007090327941847967
GLU-20min,WT,4,95,117.12599999999998,1,0.008537813978109047
GLU-20min,WT,4,96,106.43399999999998,3,0.028186481763346302
GLU-20min,WT,4,97,95.83919999999999,0,0.0
GLU-20min,WT,4,98,116.0568,0,0.0
GLU-20min,WT,4,99,78.2136,0,0.0
GLU-20min,WT,4,100,140.3892,0,0.0
GLU-20min,WT,4,101,136.50119999999998,0,0.0
GLU-20min,WT,4,103,120.7548,0,0.0
GLU-20min,WT,4,104,126.55439999999999,0,0.0
GLU-20min,WT,4,105,86.1516,0,0.0
GLU-20min,WT,4,106,76.0752,1,0.013144888215870613
GLU-20min,WT,4,107,84.07799999999999,2,0.023787435476581274
GLU-20min,WT,4,108,85.05,0,0.0
GLU-20min,WT,4,109,122.4396,3,0.024501876843766233
GLU-20min,WT,4,110,82.6524,0,0.0
GLU-20min,WT,4,111,103.12919999999998,0,0.0
GLU-20min,WT,4,112,103.38839999999999,0,0.0
GLU-20min,WT,4,113,144.43919999999997,2,0.013846656586300675
GLU-20min,WT,4,114,84.0456,0,0.0
GLU-20min,WT,4,116,121.17599999999999,4,0.033009836931405565
GLU-20min,WT,4,117,80.25479999999999,0,0.0
GLU-20min,WT,4,118,113.9832,0,0.0
GLU-20min,WT,4,119,118.00079999999998,0,0.0
GLU-20min,WT,4,120,101.3796,3,0.029591752186830488
GLU-20min,WT,4,121,229.52159999999998,6,0.026141330489156577
GLU-20min,WT,4,122,104.1012,2,0.019212074404521752
GLU-20min,WT,4,123,141.8148,2,0.014102900402496779
GLU-20min,WT,4,124,107.98919999999998,0,0.0
GLU-20min,WT,4,125,87.1884,0,0.0
GLU-20min,WT,4,126,116.54279999999999,0,0.0
GLU-20min,WT,4,127,107.9568,0,0.0
GLU-20min,WT,4,128,89.42399999999999,0,0.0
GLU-20min,WT,4,129,90.8496,0,0.0
GLU-20min,WT,4,130,105.46199999999999,2,0.018964176670269863
GLU-20min,WT,4,131,99.9864,0,0.0
GLU-20min,WT,4,133,131.382,2,0.015222785465284437
GLU-20min,WT,4,134,64.63799999999999,0,0.0
GLU-20min,WT,4,135,129.9888,1,0.0076929704713021435
GLU-20min,WT,4,136,103.71239999999999,0,0.0
GLU-20min,WT,4,137,121.9536,0,0.0
GLU-20min,WT,4,138,132.03,0,0.0
GLU-20min,WT,4,139,115.344,0,0.0
GLU-20min,WT,4,140,129.3084,0,0.0
GLU-20min,WT,4,141,92.66399999999999,0,0.0
GLU-20min,WT,4,142,70.146,0,0.0
GLU-20min,WT,4,143,111.29399999999998,0,0.0
GLU-20min,WT,4,144,87.09119999999999,1,0.011482216343327457
GLU-20min,WT,4,145,65.6748,0,0.0
GLU-20min,WT,4,146,110.16,0,0.0
GLU-20min,WT,4,148,74.844,0,0.0
GLU-20min,WT,4,150,90.07199999999999,0,0.0
GLU-20min,WT,4,151,163.1664,0,0.0
GLU-20min,WT,4,152,70.146,0,0.0
GLU-20min,WT,4,153,115.02,0,0.0
GLU-20min,WT,4,154,136.242,0,0.0
GLU-20min,WT,4,155,104.2632,1,0.009591111724942262
GLU-20min,WT,4,156,111.0348,0,0.0
GLU-20min,WT,4,157,59.35679999999999,1,0.01684726939457653
GLU-20min,WT,4,158,105.6564,1,0.009464641990452069
GLU-20min,WT,4,159,85.05,0,0.0
GLU-20min,WT,4,161,156.0708,0,0.0
GLU-20min,WT,5,5,171.88199999999998,0,0.0
GLU-20min,WT,5,6,171.62279999999998,0,0.0
GLU-20min,WT,5,7,195.72839999999997,0,0.0
GLU-20min,WT,5,8,115.86239999999998,0,0.0
GLU-20min,WT,5,9,139.7736,0,0.0
GLU-20min,WT,5,11,217.46879999999996,4,0.01839344310540179
GLU-20min,WT,5,12,71.28,0,0.0
GLU-20min,WT,5,13,142.75439999999998,0,0.0
GLU-20min,WT,5,14,196.76519999999996,1,0.005082199494626083
GLU-20min,WT,5,16,113.8212,0,0.0
GLU-20min,WT,5,17,107.4384,0,0.0
GLU-20min,WT,5,18,171.81719999999999,2,0.01164027815608682
GLU-20min,WT,5,19,93.18239999999999,0,0.0
GLU-20min,WT,5,21,76.9176,0,0.0
GLU-20min,WT,5,22,202.01399999999998,2,0.009900303939330939
GLU-20min,WT,5,23,163.23119999999997,0,0.0
GLU-20min,WT,5,24,244.5228,3,0.012268794566396263
GLU-20min,WT,5,25,134.49239999999998,0,0.0
GLU-20min,WT,5,28,133.4232,0,0.0
GLU-20min,WT,5,29,162.0648,0,0.0
GLU-20min,WT,5,30,197.154,0,0.0
GLU-20min,WT,5,31,126.91079999999998,0,0.0
GLU-20min,WT,5,32,87.5448,0,0.0
GLU-20min,WT,5,34,177.29279999999997,0,0.0
GLU-20min,WT,5,35,136.69559999999998,0,0.0
GLU-20min,WT,5,36,178.84799999999998,2,0.01118268026480587
GLU-20min,WT,5,38,132.0624,0,0.0
GLU-20min,WT,5,39,259.4268,2,0.00770930374194185
GLU-20min,WT,5,40,118.06559999999999,0,0.0
GLU-20min,WT,5,41,93.798,0,0.0
GLU-20min,WT,5,42,102.222,0,0.0
GLU-20min,WT,5,43,183.80519999999999,2,0.010881084974745003
GLU-20min,WT,5,44,139.32,0,0.0
GLU-20min,WT,5,47,113.6916,0,0.0
GLU-20min,WT,5,48,67.65119999999999,0,0.0
GLU-20min,WT,5,49,140.3568,0,0.0
GLU-20min,WT,5,50,65.0916,0,0.0
GLU-20min,WT,5,51,149.3964,0,0.0
GLU-20min,WT,5,52,138.0564,0,0.0
GLU-20min,WT,5,53,149.94719999999998,0,0.0
GLU-20min,WT,5,54,186.4296,0,0.0
GLU-20min,WT,5,55,140.68079999999998,1,0.007108290541424275
GLU-20min,WT,5,56,80.0928,0,0.0
GLU-20min,WT,5,58,129.11399999999998,0,0.0
GLU-20min,WT,5,59,99.9216,0,0.0
GLU-20min,WT,5,60,87.15599999999999,0,0.0
GLU-20min,WT,5,61,118.29239999999999,0,0.0
GLU-20min,WT,5,62,106.79039999999999,0,0.0
GLU-20min,WT,5,63,130.248,0,0.0
GLU-20min,WT,5,64,193.0068,0,0.0
GLU-20min,WT,5,65,170.9424,0,0.0
GLU-20min,WT,5,66,192.2616,0,0.0
GLU-20min,WT,5,68,130.83119999999997,0,0.0
GLU-20min,WT,5,69,100.5048,0,0.0
GLU-20min,WT,5,70,99.85679999999999,0,0.0
GLU-20min,WT,5,71,196.40879999999996,2,0.010182843131264996
GLU-20min,WT,5,73,92.34,0,0.0
GLU-20min,WT,5,74,92.43719999999999,0,0.0
GLU-20min,WT,5,76,178.68599999999998,0,0.0
GLU-20min,WT,5,77,121.2084,0,0.0
GLU-20min,WT,5,78,179.0424,0,0.0
GLU-20min,WT,5,79,137.14919999999998,0,0.0
GLU-20min,WT,5,80,140.22719999999998,0,0.0
GLU-20min,WT,5,82,226.1196,3,0.013267315173032325
GLU-20min,WT,5,83,257.0292,2,0.007781217075725248
GLU-20min,WT,5,84,110.12759999999999,0,0.0
GLU-20min,WT,5,85,196.01999999999998,0,0.0
GLU-20min,WT,5,87,95.418,1,0.01048020289672808
GLU-20min,WT,5,88,134.88119999999998,0,0.0
GLU-20min,WT,5,89,182.80079999999998,0,0.0
GLU-20min,WT,5,91,110.7432,0,0.0
GLU-20min,WT,5,93,92.4696,0,0.0
GLU-20min,WT,5,94,101.0232,2,0.019797432668931494
GLU-20min,WT,5,95,181.7316,0,0.0
GLU-20min,WT,5,96,171.55799999999996,0,0.0
GLU-20min,WT,5,97,157.9176,0,0.0
GLU-20min,WT,5,98,98.26919999999998,0,0.0
GLU-20min,WT,5,101,97.9128,0,0.0
GLU-20min,WT,5,102,93.2148,0,0.0
GLU-40min,WT,10,10,253.88639999999998,3,0.011816308396196094
GLU-40min,WT,10,11,147.51719999999997,0,0.0
GLU-40min,WT,10,12,105.33239999999999,0,0.0
GLU-40min,WT,10,13,203.69879999999998,3,0.014727627261427168
GLU-40min,WT,10,14,232.76159999999996,6,0.025777447826445605
GLU-40min,WT,10,15,107.30879999999999,0,0.0
GLU-40min,WT,10,17,133.1964,1,0.007507710418599901
GLU-40min,WT,10,18,167.79959999999997,0,0.0
GLU-40min,WT,10,19,125.29079999999999,0,0.0
GLU-40min,WT,10,21,259.8804,0,0.0
GLU-40min,WT,10,22,142.4304,0,0.0
GLU-40min,WT,10,23,103.4532,0,0.0
GLU-40min,WT,10,24,172.91879999999998,0,0.0
GLU-40min,WT,10,25,84.2076,0,0.0
GLU-40min,WT,10,27,210.2112,0,0.0
GLU-40min,WT,10,28,176.57999999999998,3,0.016989466530750934
GLU-40min,WT,10,29,92.7612,0,0.0
GLU-40min,WT,10,30,119.75039999999998,4,0.033402811180588965
GLU-40min,WT,10,31,172.36799999999997,0,0.0
GLU-40min,WT,10,32,121.338,0,0.0
GLU-40min,WT,10,33,131.2848,0,0.0
GLU-40min,WT,10,34,168.38279999999997,0,0.0
GLU-40min,WT,10,35,139.9032,0,0.0
GLU-40min,WT,10,36,66.258,0,0.0
GLU-40min,WT,10,37,181.60199999999998,1,0.005506547284721535
GLU-40min,WT,10,38,116.02439999999999,0,0.0
GLU-40min,WT,10,39,138.9312,0,0.0
GLU-40min,WT,10,40,186.46199999999996,2,0.010726046057641775
GLU-40min,WT,10,41,239.69519999999997,3,0.012515895186887348
GLU-40min,WT,10,42,163.36079999999998,0,0.0
GLU-40min,WT,10,43,158.3064,0,0.0
GLU-40min,WT,10,44,161.5464,3,0.01857051596321552
GLU-40min,WT,10,45,194.75639999999999,0,0.0
GLU-40min,WT,10,46,103.71239999999999,0,0.0
GLU-40min,WT,10,48,157.36679999999998,2,0.012709161017444596
GLU-40min,WT,10,49,197.57519999999997,0,0.0
GLU-40min,WT,10,51,143.4348,1,0.00697180879396074
GLU-40min,WT,10,52,101.41199999999999,0,0.0
GLU-40min,WT,10,53,71.0532,0,0.0
GLU-40min,WT,10,55,128.07719999999998,0,0.0
GLU-40min,WT,10,56,172.46519999999998,0,0.0
GLU-40min,WT,10,58,176.3532,2,0.011340877284903251
GLU-40min,WT,10,59,162.3564,4,0.024637156280873436
GLU-40min,WT,10,61,111.74759999999999,0,0.0
GLU-40min,WT,10,62,141.426,0,0.0
GLU-40min,WT,10,64,229.2624,2,0.008723628471131768
GLU-40min,WT,10,66,178.1676,0,0.0
GLU-40min,WT,10,67,157.788,0,0.0
GLU-40min,WT,10,68,144.95759999999999,0,0.0
GLU-40min,WT,10,69,212.4792,0,0.0
GLU-40min,WT,10,70,212.54399999999998,4,0.018819632640770852
GLU-40min,WT,10,72,149.81759999999997,1,0.006674783203041566
GLU-40min,WT,10,73,143.2404,0,0.0
GLU-40min,WT,10,74,170.58599999999998,3,0.01758643733952376
GLU-40min,WT,10,75,146.64239999999998,0,0.0
GLU-40min,WT,10,76,205.44839999999996,2,0.009734804456982875
GLU-40min,WT,10,77,157.39919999999998,3,0.019059817330710705
GLU-40min,WT,10,78,149.3316,0,0.0
GLU-40min,WT,10,80,95.83919999999999,1,0.010434143857628194
GLU-40min,WT,10,81,183.2868,1,0.00545593026884642
GLU-40min,WT,10,82,266.91119999999995,2,0.0074931288008895855
GLU-40min,WT,10,83,96.4548,0,0.0
GLU-40min,WT,10,84,65.124,0,0.0
GLU-40min,WT,10,85,155.358,0,0.0
GLU-40min,WT,10,86,128.1096,5,0.03902908134909484
GLU-40min,WT,10,87,103.3236,1,0.009678330991177233
GLU-40min,WT,10,88,185.976,0,0.0
GLU-40min,WT,10,90,190.7064,4,0.020974650037964115
GLU-40min,WT,10,91,68.8824,1,0.01451749648676585
GLU-40min,WT,10,92,210.6,3,0.014245014245014245
GLU-40min,WT,10,93,177.9408,1,0.005619846600667188
GLU-40min,WT,10,94,208.10519999999997,1,0.004805261954050163
GLU-40min,WT,10,95,157.04279999999997,1,0.006367690846062348
GLU-40min,WT,10,96,150.0768,0,0.0
GLU-40min,WT,10,98,155.682,1,0.00642335016251076
GLU-40min,WT,6,5,123.96239999999999,3,0.02420088672048944
GLU-40min,WT,6,7,102.61079999999998,3,0.029236688535709696
GLU-40min,WT,6,8,121.37039999999999,0,0.0
GLU-40min,WT,6,9,90.00719999999998,0,0.0
GLU-40min,WT,6,10,104.87879999999998,0,0.0
GLU-40min,WT,6,11,108.4104,0,0.0
GLU-40min,WT,6,12,94.4784,0,0.0
GLU-40min,WT,6,13,112.97879999999999,0,0.0
GLU-40min,WT,6,15,115.63559999999998,0,0.0
GLU-40min,WT,6,16,78.79679999999999,0,0.0
GLU-40min,WT,6,18,94.0896,0,0.0
GLU-40min,WT,6,19,79.21799999999999,0,0.0
GLU-40min,WT,6,20,114.0804,3,0.026297242997044192
GLU-40min,WT,6,21,94.41359999999999,0,0.0
GLU-40min,WT,6,23,59.87519999999999,0,0.0
GLU-40min,WT,6,24,128.9196,3,0.023270317314046895
GLU-40min,WT,6,25,116.54279999999999,0,0.0
GLU-40min,WT,6,26,98.82,0,0.0
GLU-40min,WT,6,27,149.59079999999997,2,0.013369806164550229
GLU-40min,WT,6,28,133.03439999999998,2,0.015033705567883197
GLU-40min,WT,6,29,104.87879999999998,0,0.0
GLU-40min,WT,6,30,68.202,0,0.0
GLU-40min,WT,6,31,126.26279999999998,4,0.031679956408379985
GLU-40min,WT,6,32,105.23519999999999,0,0.0
GLU-40min,WT,6,34,144.37439999999998,0,0.0
GLU-40min,WT,6,35,135.0108,2,0.014813629724436861
GLU-40min,WT,6,36,158.04719999999998,4,0.02530889506425929
GLU-40min,WT,6,37,143.9532,4,0.0277868084905372
GLU-40min,WT,6,38,66.90599999999999,4,0.059785370519833805
GLU-40min,WT,6,39,152.7984,0,0.0
GLU-40min,WT,6,40,78.7644,0,0.0
GLU-40min,WT,6,41,111.00239999999998,0,0.0
GLU-40min,WT,6,42,100.76399999999998,0,0.0
GLU-40min,WT,6,43,188.9244,8,0.0423449803201704
GLU-40min,WT,6,45,100.05120000000001,0,0.0
GLU-40min,WT,6,46,104.23079999999999,1,0.009594093108754803
GLU-40min,WT,6,47,161.09279999999998,0,0.0
GLU-40min,WT,6,49,113.7564,0,0.0
GLU-40min,WT,6,50,99.30599999999998,0,0.0
GLU-40min,WT,6,51,155.74679999999998,5,0.03210338832001685
GLU-40min,WT,6,52,121.56479999999999,3,0.024678196319987366
GLU-40min,WT,6,53,143.6616,3,0.02088240698975927
GLU-40min,WT,6,54,191.54879999999997,4,0.02088240698975927
GLU-40min,WT,6,55,166.7952,0,0.0
GLU-40min,WT,6,56,114.7284,0,0.0
GLU-40min,WT,6,57,121.17599999999999,0,0.0
GLU-40min,WT,6,58,123.86519999999999,1,0.008073292579352393
GLU-40min,WT,6,60,178.0056,3,0.01685340236486942
GLU-40min,WT,6,61,132.2568,2,0.015122095801501322
GLU-40min,WT,6,62,104.328,0,0.0
GLU-40min,WT,6,63,190.64159999999998,3,0.015736334567061964
GLU-40min,WT,6,64,120.07439999999998,5,0.04164084934007582
GLU-40min,WT,6,66,134.62199999999999,1,0.00742820638528621
GLU-40min,WT,6,67,115.86239999999998,2,0.017261855442317786
GLU-40min,WT,6,68,93.798,0,0.0
GLU-40min,WT,6,69,124.44839999999999,0,0.0
GLU-40min,WT,6,70,103.9716,0,0.0
GLU-40min,WT,6,71,72.18719999999999,0,0.0
GLU-40min,WT,6,72,119.55599999999998,0,0.0
GLU-40min,WT,6,73,103.90679999999999,0,0.0
GLU-40min,WT,6,74,83.6244,0,0.0
GLU-40min,WT,6,75,122.86079999999998,0,0.0
GLU-40min,WT,6,76,101.7036,0,0.0
GLU-40min,WT,6,77,94.44599999999998,0,0.0
GLU-40min,WT,6,78,122.27759999999998,1,0.008178112753276153
GLU-40min,WT,6,79,110.54879999999999,0,0.0
GLU-40min,WT,6,80,107.892,0,0.0
GLU-40min,WT,6,81,68.7528,0,0.0
GLU-40min,WT,6,82,103.9716,0,0.0
GLU-40min,WT,6,84,82.52279999999999,0,0.0
GLU-40min,WT,6,85,168.96599999999998,4,0.023673401749464393
GLU-40min,WT,6,86,78.92639999999999,0,0.0
GLU-40min,WT,6,87,100.05120000000001,0,0.0
GLU-40min,WT,6,88,126.5868,0,0.0
GLU-40min,WT,6,89,109.77120000000001,0,0.0
GLU-40min,WT,6,90,164.9808,5,0.03030655688419501
GLU-40min,WT,6,91,114.5016,0,0.0
GLU-40min,WT,6,93,170.65079999999998,2,0.011719839578835847
GLU-40min,WT,6,94,157.17239999999998,0,0.0
GLU-40min,WT,6,95,131.99759999999998,0,0.0
GLU-40min,WT,6,96,121.46759999999999,0,0.0
GLU-40min,WT,6,97,104.328,0,0.0
GLU-40min,WT,6,98,77.7924,2,0.02570945233724631
GLU-40min,WT,6,99,124.61039999999998,0,0.0
GLU-40min,WT,6,100,118.9404,0,0.0
GLU-40min,WT,6,102,98.1396,0,0.0
GLU-40min,WT,6,103,121.75919999999998,0,0.0
GLU-40min,WT,6,104,77.7276,0,0.0
GLU-40min,WT,6,106,73.12679999999999,0,0.0
GLU-40min,WT,6,107,119.03759999999998,0,0.0
GLU-40min,WT,6,108,132.03,0,0.0
GLU-40min,WT,6,109,141.94439999999997,0,0.0
GLU-40min,WT,6,110,113.88599999999998,1,0.0087807105350965
GLU-40min,WT,6,111,102.86999999999999,0,0.0
GLU-40min,WT,6,112,128.9844,0,0.0
GLU-40min,WT,6,113,128.07719999999998,3,0.023423372778293098
